849.594 1134.9 66 -0.00139281 -0.999997
850.594 1134.9 67 -0.00129696 -0.999996
851.594 1134.9 68 -0.0012127 -0.999996
852.594 1134.89 69 -0.00113972 -0.999996
853.594 1134.89 70 -0.00107775 -0.999995
854.594 1134.89 71 -0.00102648 -0.999995
855.594 1134.88 72 -0.000985633 -0.999994
856.594 1134.88 73 -0.000954907 -0.999994
857.594 1134.87 74 -0.000934013 -0.999993
858.594 1134.87 75 -0.000922661 -0.999993
859.594 1134.86 76 -0.000920558 -0.999992
860.594 1134.86 77 -0.000927412 -0.999992
861.594 1134.85 78 -0.000942933 -0.999992
862.594 1134.85 79 -0.000966827 -0.999992
863.594 1134.84 80 -0.000998804 -0.999992
864.594 1134.84 81 -0.00103857 -0.999992
865.594 1134.84 82 -0.00108584 -0.999992
866.594 1134.83 83 -0.00114031 -0.999992
867.594 1134.83 84 -0.0012017 -0.999992
868.594 1134.82 85 -0.00126972 -0.999992
869.594 1134.82 86 -0.00134406 -0.999993
870.594 1134.82 87 -0.00142445 -0.999993
871.594 1134.81 88 -0.00151059 -0.999994
872.594 1134.81 89 -0.00160218 -0.999995
873.593 1134.81 90 -0.00169894 -0.999996
874.593 1134.81 91 -0.00180057 -0.999998
875.593 1134.81 92 -0.00190673 -0.999999
876.593 1134.81 93 -0.00201596 -1
877.593 1134.81 94 -0.00212588 -1
878.592 1134.81 95 -0.00223404 -1
879.592 1134.81 96 -0.002338 -1.00001
880.592 1134.81 97 -0.00243535 -1.00001
881.592 1134.81 98 -0.00252363 -1.00001
882.592 1134.81 99 -0.00260042 -1.00001
883.591 1134.81 100 -0.00266328 -1.00001
884.591 1134.81 101 -0.00270977 -1.00002
885.591 1134.82 102 -0.00273747 -1.00002
886.591 1134.82 103 -0.00274394 -1.00002
887.591 1134.82 104 -0.00272674 -1.00002
888.59 1134.82 105 -0.00268344 -1.00002
889.59 1134.82 106 -0.0026116 -1.00002
890.59 1134.82 107 -0.0025088 -1.00003
891.59 1134.82 108 -0.00237258 -1.00003
892.59 1134.82 109 -0.00220053 -1.00003
893.59 1134.83 110 -0.00199021 -1.00003
894.59 1134.83 111 -0.00173918 -1.00003
895.59 1134.83 112 -0.001445 -1.00003
896.59 1134.83 113 -0.00110525 -1.00002
897.59 1134.82 114 -0.000717489 -1.00002
898.591 1134.82 115 -0.000279279 -1.00002
899.591 1134.82 116 0.000211811 -1.00002
900.591 1134.82 117 0.000758216 -1.00001
901.591 1134.82 118 0.00136237 -1.00001
902.592 1134.81 119 0.00202671 -1.00001
903.592 1134.81 120 0.00275367 -1
904.593 1134.8 121 0.00354568 -0.999996
905.593 1134.8 122 0.00440516 -0.999989
906.594 1134.79 123 0.00533356 -0.999982
907.595 1134.78 124 0.00633068 -0.999974
908.596 1134.78 125 0.00739619 -0.999965
909.596 1134.77 126 0.00852976 -0.999953
910.597 1134.76 127 0.00973105 -0.99994
911.598 1134.75 128 0.0109997 -0.999925
912.599 1134.74 129 0.0123354 -0.999907
913.6 1134.74 130 0.0137379 -0.999886
914.6 1134.73 131 0.0152067 -0.999863
915.601 1134.73 132 0.0167415 -0.999836
916.602 1134.72 133 0.0183421 -0.999805
917.602 1134.72 134 0.020008 -0.999771
918.603 1134.72 135 0.021739 -0.999732
919.603 1134.72 136 0.0235346 -0.999689
920.604 1134.72 137 0.0253946 -0.999641
921.604 1134.72 138 0.0273187 -0.999588
922.604 1134.73 139 0.0293064 -0.999529
923.604 1134.74 140 0.0313575 -0.999465
924.604 1134.75 141 0.0334716 -0.999396
925.604 1134.76 142 0.0356484 -0.99932
926.603 1134.78 143 0.0378875 -0.999237
927.603 1134.8 144 0.0401887 -0.999148
928.602 1134.82 145 0.0425515 -0.999052
929.601 1134.85 146 0.0449756 -0.998948
930.6 1134.88 147 0.0474608 -0.998837
931.599 1134.91 148 0.0500066 -0.998719
932.597 1134.95 149 0.0526128 -0.998591
933.595 1134.99 150 0.055279 -0.998456
934.593 1135.04 151 0.0580048 -0.998312
935.591 1135.09 152 0.06079 -0.998159
936.588 1135.14 153 0.0636341 -0.997996
937.585 1135.2 154 0.0665371 -0.997823
938.582 1135.27 155 0.0694986 -0.997638
939.579 1135.34 156 0.0725183 -0.997441
940.575 1135.41 157 0.0755961 -0.997231
941.571 1135.49 158 0.0787315 -0.997008
942.567 1135.57 159 0.0819245 -0.99677
943.562 1135.65 160 0.0851747 -0.996516
944.558 1135.74 161 0.0884818 -0.996246
945.553 1135.84 162 0.0918456 -0.995958
946.548 1135.93 163 0.0952659 -0.995653
947.542 1136.03 164 0.0987423 -0.995329
948.537 1136.14 165 0.102275 -0.994985
949.531 1136.25 166 0.105863 -0.99462
950.525 1136.36 167 0.109506 -0.994234
951.519 1136.47 168 0.113205 -0.993826
952.512 1136.59 169 0.116958 -0.993395
953.505 1136.72 170 0.120766 -0.99294
954.498 1136.84 171 0.124629 -0.992459
955.491 1136.97 172 0.128545 -0.991954
956.484 1137.1 173 0.132516 -0.991422
957.476 1137.24 174 0.136539 -0.990862
958.468 1137.37 175 0.140617 -0.990275
959.46 1137.52 176 0.144747 -0.989658
960.452 1137.66 177 0.14893 -0.989012
961.444 1137.81 178 0.153166 -0.988335
962.435 1137.96 179 0.157454 -0.987627
963.426 1138.11 180 0.161794 -0.986886
964.417 1138.26 181 0.166185 -0.986112
965.408 1138.42 182 0.170629 -0.985304
966.399 1138.58 183 0.17512 -0.984462
967.389 1138.74 184 0.179655 -0.983589
968.379 1138.91 185 0.184229 -0.982685
969.368 1139.07 186 0.188838 -0.981753
970.357 1139.25 187 0.193476 -0.980793
971.345 1139.42 188 0.198139 -0.979807
972.333 1139.6 189 0.202822 -0.978796
973.319 1139.78 190 0.207521 -0.977762
974.305 1139.97 191 0.212231 -0.976707
975.29 1140.16 192 0.216947 -0.975632
976.273 1140.35 193 0.221664 -0.974539
977.256 1140.55 194 0.226378 -0.973428
978.237 1140.76 195 0.231084 -0.972301
979.217 1140.97 196 0.235778 -0.971161
980.196 1141.18 197 0.240454 -0.970008
981.173 1141.4 198 0.245109 -0.968844
982.149 1141.63 199 0.249737 -0.96767
983.123 1141.86 200 0.254333 -0.966488
984.095 1142.09 201 0.258893 -0.965299
985.066 1142.33 202 0.263413 -0.964105
986.035 1142.58 203 0.267887 -0.962907
987.002 1142.83 204 0.272311 -0.961707
987.966 1143.1 205 0.27668 -0.960507
988.929 1143.36 206 0.28099 -0.959307
989.889 1143.64 207 0.285235 -0.958109
990.848 1143.92 208 0.289412 -0.956915
991.803 1144.2 209 0.293515 -0.955726
992.757 1144.5 210 0.29754 -0.954544
993.708 1144.8 211 0.301481 -0.95337
994.656 1145.11 212 0.305335 -0.952205
995.602 1145.43 213 0.309097 -0.951052
996.544 1145.76 214 0.312764 -0.94991
997.485 1146.09 215 0.316336 -0.948782
998.423 1146.43 216 0.319814 -0.947667
999.358 1146.78 217 0.323199 -0.946566
1000.29 1147.13 218 0.326492 -0.94548
1001.22 1147.49 219 0.329692 -0.94441
1002.15 1147.86 220 0.332801 -0.943355
1003.08 1148.23 221 0.335819 -0.942316
1004.01 1148.6 222 0.338747 -0.941295
1004.93 1148.98 223 0.341585 -0.940291
1005.85 1149.37 224 0.344334 -0.939306
1006.77 1149.76 225 0.346995 -0.938339
1007.69 1150.15 226 0.349569 -0.937392
1008.61 1150.54 227 0.352055 -0.936465
1009.53 1150.94 228 0.354455 -0.935559
1010.45 1151.34 229 0.356769 -0.934674
1011.36 1151.75 230 0.358998 -0.933811
1012.28 1152.15 231 0.361142 -0.93297
1013.19 1152.56 232 0.363202 -0.932152
1014.11 1152.97 233 0.36518 -0.931358
1015.02 1153.38 234 0.367074 -0.930589
1015.94 1153.79 235 0.368886 -0.929844
1016.85 1154.2 236 0.370617 -0.929125
1017.77 1154.61 237 0.372267 -0.928432
1018.68 1155.02 238 0.373837 -0.927765
1019.6 1155.43 239 0.375328 -0.927126
1020.51 1155.83 240 0.376739 -0.926515
1021.43 1156.24 241 0.378072 -0.925932
1022.34 1156.64 242 0.379328 -0.925378
1023.26 1157.04 243 0.380506 -0.924854
1024.18 1157.44 244 0.381608 -0.92436
1025.1 1157.84 245 0.382634 -0.923897
1026.02 1158.23 246 0.383585 -0.923466
1026.94 1158.62 247 0.384462 -0.923065
1027.86 1159.01 248 0.385266 -0.922696
1028.79 1159.4 249 0.385998 -0.922357
1029.71 1159.78 250 0.386658 -0.922049
1030.64 1160.16 251 0.387249 -0.921771
1031.56 1160.54 252 0.387771 -0.921523
1032.49 1160.91 253 0.388224 -0.921305
1033.42 1161.29 254 0.388611 -0.921117
1034.34 1161.66 255 0.388931 -0.920958
1035.27 1162.04 256 0.389187 -0.920829
1036.2 1162.41 257 0.389378 -0.920728
1037.13 1162.78 258 0.389507 -0.920656
1038.06 1163.15 259 0.389573 -0.920613
1038.98 1163.52 260 0.389579 -0.920597
1039.91 1163.89 261 0.389525 -0.92061
1040.84 1164.26 262 0.389412 -0.920651
1041.77 1164.63 263 0.389241 -0.92072
1042.7 1165 264 0.389013 -0.920815
1043.63 1165.37 265 0.38873 -0.920938
1044.56 1165.74 266 0.388391 -0.921088
1045.48 1166.11 267 0.387999 -0.921265
1046.41 1166.49 268 0.387554 -0.921468
1047.34 1166.86 269 0.387057 -0.921697
1048.26 1167.24 270 0.38651 -0.921953
1049.19 1167.62 271 0.385913 -0.922234
1050.11 1168 272 0.385267 -0.922541
1051.04 1168.38 273 0.384573 -0.922873
1051.96 1168.77 274 0.383833 -0.923231
1052.88 1169.15 275 0.383047 -0.923613
1053.8 1169.54 276 0.382216 -0.92402
1054.72 1169.94 277 0.381342 -0.924452
1055.64 1170.34 278 0.380422 -0.924908
1056.56 1170.74 279 0.379451 -0.92539
1057.48 1171.14 280 0.37842 -0.925898
1058.39 1171.54 281 0.377323 -0.926433
1059.31 1171.95 282 0.376153 -0.926997
1060.22 1172.35 283 0.374901 -0.927589
1061.14 1172.76 284 0.373561 -0.928212
1062.05 1173.17 285 0.372126 -0.928865
1062.97 1173.57 286 0.370588 -0.92955
1063.89 1173.98 287 0.36894 -0.930267
1064.8 1174.38 288 0.367175 -0.931019
1065.72 1174.78 289 0.365286 -0.931804
1066.64 1175.18 290 0.363264 -0.932625
1067.55 1175.58 291 0.361104 -0.933482
1068.47 1175.98 292 0.358798 -0.934377
1069.39 1176.37 293 0.356338 -0.935309
1070.32 1176.76 294 0.353717 -0.93628
1071.24 1177.14 295 0.350928 -0.937291
1072.16 1177.52 296 0.347964 -0.938343
1073.09 1177.89 297 0.344818 -0.939437
1074.02 1178.26 298 0.341482 -0.940573
1074.95 1178.62 299 0.337949 -0.941752
1075.89 1178.98 300 0.334211 -0.942976
1076.82 1179.32 301 0.330262 -0.944245
1077.76 1179.67 302 0.326094 -0.94556
1078.7 1180 303 0.321701 -0.946923
1079.65 1180.32 304 0.317074 -0.948333
1080.59 1180.64 305 0.312218 -0.949789
1081.54 1180.95 306 0.307152 -0.951286
1082.5 1181.25 307 0.301892 -0.952818
1083.45 1181.54 308 0.296457 -0.954381
1084.41 1181.83 309 0.290864 -0.95597
1085.37 1182.11 310 0.285132 -0.957578
1086.33 1182.38 311 0.279278 -0.959202
1087.3 1182.64 312 0.27332 -0.960835
1088.27 1182.9 313 0.267277 -0.962473
1089.24 1183.15 314 0.261165 -0.96411
1090.21 1183.39 315 0.255004 -0.965741
1091.18 1183.63 316 0.248811 -0.967362
1092.16 1183.86 317 0.242603 -0.968966
1093.13 1184.08 318 0.2364 -0.970549
1094.11 1184.3 319 0.230218 -0.972105
1095.09 1184.51 320 0.224076 -0.973629
1096.07 1184.72 321 0.217991 -0.975116
1097.05 1184.92 322 0.211983 -0.976561
1098.03 1185.11 323 0.206067 -0.977959
1099.02 1185.3 324 0.200263 -0.979304
1100 1185.49 325 0.194588 -0.980592
1100.99 1185.67 326 0.189061 -0.981816
1101.98 1185.84 327 0.183699 -0.982973
1102.96 1186.02 328 0.178516 -0.984057
1103.95 1186.18 329 0.173515 -0.98507
1104.94 1186.34 330 0.168691 -0.986015
1105.93 1186.5 331 0.164039 -0.986893
1106.91 1186.66 332 0.159557 -0.987709
1107.9 1186.81 333 0.15524 -0.988465
1108.89 1186.95 334 0.151084 -0.989164
1109.88 1187.1 335 0.147086 -0.989808
1110.87 1187.23 336 0.143241 -0.9904
1111.86 1187.37 337 0.139546 -0.990943
1112.86 1187.5 338 0.135997 -0.991439
1113.85 1187.63 339 0.132589 -0.991892
1114.84 1187.76 340 0.12932 -0.992304
1115.83 1187.88 341 0.126185 -0.992678
1116.82 1188 342 0.123179 -0.993017
1117.82 1188.12 343 0.1203 -0.993323
1118.81 1188.23 344 0.117544 -0.993599
1119.8 1188.35 345 0.114906 -0.993848
1120.8 1188.46 346 0.112383 -0.994073
1121.79 1188.57 347 0.10997 -0.994276
1122.79 1188.67 348 0.107664 -0.99446
1123.78 1188.78 349 0.105461 -0.994629
1124.78 1188.88 350 0.103357 -0.994784
1125.77 1188.98 351 0.101349 -0.994928
1126.77 1189.08 352 0.0994311 -0.995065
1127.76 1189.18 353 0.0976011 -0.995196
1128.76 1189.27 354 0.0958548 -0.995323
1129.75 1189.37 355 0.0941889 -0.995447
1130.75 1189.46 356 0.0926 -0.995567
1131.74 1189.55 357 0.0910847 -0.995683
1132.74 1189.64 358 0.0896395 -0.995796
1133.74 1189.73 359 0.0882611 -0.995905
1134.73 1189.82 360 0.0869461 -0.996011
1135.73 1189.91 361 0.085691 -0.996114
1136.72 1189.99 362 0.0844926 -0.996214
1137.72 1190.08 363 0.0833473 -0.996311
1138.72 1190.16 364 0.0822518 -0.996405
1139.71 1190.24 365 0.0812026 -0.996496
1140.71 1190.32 366 0.0801965 -0.996584
1141.71 1190.4 367 0.0792299 -0.99667
1142.7 1190.47 368 0.0782995 -0.996754
1143.7 1190.55 369 0.0774018 -0.996835
1144.7 1190.63 370 0.0765336 -0.996914
1145.7 1190.7 371 0.0756913 -0.996991
1146.69 1190.77 372 0.0748715 -0.997065
1147.69 1190.84 373 0.074071 -0.997138
1148.69 1190.91 374 0.0732862 -0.997209
1149.69 1190.98 375 0.0725138 -0.997279
1150.68 1191.05 376 0.0717504 -0.997347
1151.68 1191.11 377 0.0709925 -0.997413
1152.68 1191.18 378 0.0702369 -0.997478
1153.68 1191.24 379 0.06948 -0.997541
1154.68 1191.3 380 0.0687184 -0.997604
1155.68 1191.36 381 0.0679489 -0.997665
1156.67 1191.42 382 0.0671679 -0.997726
1157.67 1191.48 383 0.0663721 -0.997785
1158.67 1191.54 384 0.065558 -0.997844
1159.67 1191.6 385 0.0647223 -0.997902
1160.67 1191.65 386 0.0638618 -0.99796
1161.67 1191.7 387 0.0629769 -0.998017
1162.66 1191.76 388 0.0620717 -0.998073
1163.66 1191.81 389 0.0611507 -0.998129
1164.66 1191.86 390 0.0602183 -0.998184
1165.66 1191.91 391 0.0592787 -0.998238
1166.66 1191.96 392 0.0583364 -0.998291
1167.66 1192.01 393 0.0573957 -0.998343
1168.66 1192.05 394 0.0564609 -0.998394
1169.66 1192.1 395 0.0555365 -0.998443
1170.66 1192.15 396 0.0546267 -0.998491
1171.65 1192.19 397 0.053736 -0.998538
1172.65 1192.24 398 0.0528688 -0.998583
1173.65 1192.28 399 0.0520292 -0.998626
1174.65 1192.33 400 0.0512219 -0.998668
1175.65 1192.37 401 0.050451 -0.998707
1176.65 1192.42 402 0.049721 -0.998745
1177.65 1192.46 403 0.0490362 -0.998781
1178.65 1192.51 404 0.048401 -0.998814
1179.65 1192.55 405 0.0478197 -0.998845
1180.65 1192.59 406 0.0472967 -0.998874
1181.64 1192.64 407 0.0468364 -0.9989
1182.64 1192.68 408 0.0464429 -0.998924
1183.64 1192.73 409 0.0461147 -0.998945
1184.64 1192.77 410 0.0458455 -0.998964
1185.64 1192.81 411 0.0456286 -0.998981
1186.64 1192.86 412 0.0454571 -0.998996
1187.64 1192.9 413 0.0453245 -0.999009
1188.64 1192.95 414 0.0452241 -0.999021
1189.64 1192.99 415 0.045149 -0.999031
1190.63 1193.04 416 0.0450927 -0.99904
1191.63 1193.09 417 0.0450484 -0.999048
1192.63 1193.13 418 0.0450095 -0.999055
1193.63 1193.18 419 0.0449692 -0.999062
1194.63 1193.22 420 0.0449208 -0.999068
1195.63 1193.27 421 0.0448576 -0.999074
1196.63 1193.32 422 0.044773 -0.999079
1197.63 1193.36 423 0.0446602 -0.999085
1198.62 1193.41 424 0.0445126 -0.999091
1199.62 1193.46 425 0.0443233 -0.999098
1200.62 1193.5 426 0.0440859 -0.999105
1201.62 1193.55 427 0.0437934 -0.999113
1202.62 1193.6 428 0.0434393 -0.999122
1203.62 1193.65 429 0.0430168 -0.999133
1204.62 1193.69 430 0.0425192 -0.999145
1205.62 1193.74 431 0.0419399 -0.999158
1206.62 1193.79 432 0.0412722 -0.999173
1207.62 1193.84 433 0.0405092 -0.999191
1208.62 1193.89 434 0.0396444 -0.99921
1209.61 1193.93 435 0.0386752 -0.999231
1210.61 1193.98 436 0.0376068 -0.999255
1211.61 1194.03 437 0.0364453 -0.999281
1212.61 1194.08 438 0.0351966 -0.999308
1213.61 1194.13 439 0.033867 -0.999337
1214.61 1194.17 440 0.0324625 -0.999367
1215.61 1194.22 441 0.0309891 -0.999398
1216.61 1194.26 442 0.029453 -0.99943
1217.61 1194.31 443 0.0278601 -0.999463
1218.61 1194.35 444 0.0262167 -0.999497
1219.61 1194.39 445 0.0245288 -0.999531
1220.61 1194.43 446 0.0228024 -0.999566
1221.61 1194.47 447 0.0210436 -0.9996
1222.61 1194.51 448 0.0192586 -0.999635
1223.61 1194.55 449 0.0174533 -0.999669
1224.61 1194.58 450 0.0156339 -0.999703
1225.61 1194.61 451 0.0138064 -0.999736
1226.6 1194.64 452 0.0119769 -0.999768
1227.6 1194.67 453 0.0101515 -0.999799
1228.6 1194.7 454 0.00833632 -0.99983
1229.6 1194.72 455 0.00653736 -0.999858
1230.6 1194.74 456 0.00476072 -0.999886
1231.6 1194.76 457 0.00301249 -0.999911
1232.6 1194.77 458 0.00129873 -0.999935
1233.6 1194.78 459 -0.000374468 -0.999957
1234.6 1194.79 460 -0.00200103 -0.999976
1235.6 1194.79 461 -0.00357489 -0.999993
1236.6 1194.79 462 -0.00509125 -1.00001
1237.6 1194.79 463 -0.00655088 -1.00002
1238.6 1194.79 464 -0.00795601 -1.00003
1239.6 1194.78 465 -0.00930889 -1.00004
1240.6 1194.77 466 -0.0106118 -1.00004
1241.6 1194.75 467 -0.0118669 -1.00004
1242.6 1194.73 468 -0.0130764 -1.00004
1243.6 1194.71 469 -0.0142427 -1.00004
1244.59 1194.69 470 -0.015368 -1.00004
1245.59 1194.67 471 -0.0164544 -1.00003
1246.59 1194.64 472 -0.0175043 -1.00002
1247.59 1194.61 473 -0.0185199 -1.00001
1248.59 1194.58 474 -0.0195033 -0.999996
1249.59 1194.55 475 -0.020457 -0.999981
1250.59 1194.51 476 -0.021383 -0.999964
1251.59 1194.48 477 -0.0222837 -0.999945
1252.59 1194.44 478 -0.0231613 -0.999925
1253.59 1194.4 479 -0.024018 -0.999903
1254.59 1194.36 480 -0.0248561 -0.999879
1255.59 1194.32 481 -0.0256778 -0.999853
1256.59 1194.28 482 -0.0264853 -0.999826
1257.59 1194.24 483 -0.027281 -0.999797
1258.59 1194.2 484 -0.0280669 -0.999767
1259.59 1194.15 485 -0.0288455 -0.999736
1260.59 1194.11 486 -0.0296188 -0.999703
1261.58 1194.06 487 -0.0303893 -0.999668
1262.58 1194.02 488 -0.031159 -0.999633
1263.58 1193.98 489 -0.0319303 -0.999596
1264.58 1193.93 490 -0.0327053 -0.999558
1265.58 1193.89 491 -0.0334864 -0.999518
1266.58 1193.85 492 -0.0342757 -0.999478
1267.58 1193.81 493 -0.0350756 -0.999437
1268.58 1193.76 494 -0.0358882 -0.999394
1269.58 1193.72 495 -0.0367158 -0.999351
1270.58 1193.68 496 -0.0375606 -0.999307
1271.58 1193.64 497 -0.0384249 -0.999262
1272.58 1193.61 498 -0.0393105 -0.999216
1273.58 1193.57 499 -0.040217 -0.999169
1274.58 1193.54 500 -0.0411437 -0.999122
1275.58 1193.5 501 -0.0420898 -0.999073
1276.58 1193.47 502 -0.0430546 -0.999024
1277.58 1193.43 503 -0.0440372 -0.998974
1278.58 1193.4 504 -0.0450368 -0.998923
1279.58 1193.37 505 -0.0460527 -0.998871
1280.58 1193.34 506 -0.0470842 -0.998818
1281.58 1193.3 507 -0.0481303 -0.998765
1282.58 1193.27 508 -0.0491903 -0.99871
1283.58 1193.24 509 -0.0502635 -0.998654
1284.58 1193.2 510 -0.051349 -0.998597
1285.58 1193.17 511 -0.0524461 -0.998539
1286.58 1193.14 512 -0.053554 -0.99848
1287.58 1193.1 513 -0.0546719 -0.99842
1288.58 1193.06 514 -0.0557989 -0.998359
1289.58 1193.03 515 -0.0569345 -0.998297
1290.58 1192.99 516 -0.0580776 -0.998234
1291.58 1192.95 517 -0.0592277 -0.998169
1292.58 1192.91 518 -0.0603838 -0.998103
1293.58 1192.86 519 -0.0615452 -0.998036
1294.58 1192.82 520 -0.0627111 -0.997968
1295.58 1192.77 521 -0.0638808 -0.997899
1296.57 1192.72 522 -0.0650534 -0.997828
1297.57 1192.67 523 -0.0662281 -0.997756
1298.57 1192.62 524 -0.0674042 -0.997683
1299.57 1192.56 525 -0.0685809 -0.997608
1300.57 1192.5 526 -0.0697574 -0.997532
1301.56 1192.44 527 -0.070933 -0.997455
1302.56 1192.37 528 -0.0721067 -0.997376
1303.56 1192.31 529 -0.073278 -0.997296
1304.56 1192.23 530 -0.0744459 -0.997215
1305.55 1192.16 531 -0.0756096 -0.997132
1306.55 1192.08 532 -0.0767685 -0.997047
1307.54 1192 533 -0.0779217 -0.996961
1308.54 1191.92 534 -0.0790678 -0.996874
1309.54 1191.83 535 -0.0802053 -0.996786
1310.53 1191.74 536 -0.0813324 -0.996697
1311.53 1191.64 537 -0.0824474 -0.996607
1312.52 1191.54 538 -0.0835487 -0.996517
1313.51 1191.44 539 -0.0846345 -0.996426
1314.51 1191.34 540 -0.0857031 -0.996336
1315.5 1191.24 541 -0.0867529 -0.996246
1316.5 1191.13 542 -0.0877821 -0.996156
1317.49 1191.02 543 -0.0887891 -0.996068
1318.48 1190.91 544 -0.0897721 -0.99598
1319.48 1190.8 545 -0.0907296 -0.995894
1320.47 1190.68 546 -0.0916597 -0.995809
1321.47 1190.56 547 -0.0925608 -0.995726
1322.46 1190.45 548 -0.0934312 -0.995645
1323.45 1190.33 549 -0.0942691 -0.995566
1324.44 1190.21 550 -0.095073 -0.995489
1325.44 1190.09 551 -0.0958411 -0.995415
1326.43 1189.97 552 -0.0965717 -0.995344
1327.42 1189.85 553 -0.0972631 -0.995277
1328.42 1189.73 554 -0.0979137 -0.995212
1329.41 1189.61 555 -0.0985217 -0.995152
1330.4 1189.49 556 -0.0990854 -0.995095
1331.4 1189.37 557 -0.0996031 -0.995042
1332.39 1189.25 558 -0.100073 -0.994994
1333.38 1189.13 559 -0.100494 -0.99495
1334.38 1189.01 560 -0.100864 -0.994912
1335.37 1188.89 561 -0.101181 -0.994878
1336.36 1188.77 562 -0.101443 -0.994849
1337.36 1188.66 563 -0.10165 -0.994826
1338.35 1188.54 564 -0.101798 -0.994809
1339.34 1188.43 565 -0.101887 -0.994798
1340.34 1188.32 566 -0.101915 -0.994793
1341.33 1188.21 567 -0.101881 -0.994795
1342.33 1188.11 568 -0.101788 -0.994803
1343.32 1188 569 -0.10164 -0.994816
1344.32 1187.9 570 -0.101442 -0.994834
1345.31 1187.8 571 -0.1012 -0.994858
1346.31 1187.7 572 -0.100917 -0.994885
1347.3 1187.6 573 -0.100599 -0.994916
1348.3 1187.51 574 -0.10025 -0.99495
1349.29 1187.41 575 -0.0998746 -0.994987
1350.29 1187.32 576 -0.0994778 -0.995026
1351.28 1187.22 577 -0.0990643 -0.995067
1352.28 1187.13 578 -0.0986386 -0.99511
1353.28 1187.04 579 -0.0982057 -0.995153
1354.27 1186.95 580 -0.09777 -0.995197
1355.27 1186.86 581 -0.0973365 -0.99524
1356.26 1186.78 582 -0.0969096 -0.995283
1357.26 1186.69 583 -0.0964942 -0.995324
1358.26 1186.6 584 -0.096095 -0.995364
1359.25 1186.52 585 -0.0957166 -0.995402
1360.25 1186.43 586 -0.0953638 -0.995438
1361.25 1186.35 587 -0.0950412 -0.99547
1362.24 1186.26 588 -0.0947536 -0.995499
1363.24 1186.18 589 -0.0945057 -0.995524
1364.23 1186.09 590 -0.0943021 -0.995544
1365.23 1186.01 591 -0.0941476 -0.995559
1366.23 1185.93 592 -0.0940468 -0.995569
1367.22 1185.84 593 -0.0940046 -0.995573
